area,title,room_type,square,position,detail_place,floor,total_floor,house_year,price
朝阳,科学院  ,3室1厅  ,68.03,南 北,奥林匹克公园,中楼层,5,1978年建板楼,8300
朝阳,珠江罗马嘉园东区  ,3室1厅  ,164.5,南,朝青,中楼层,17,2008年建板塔结合,14500
朝阳,凤凰城三期  ,2室1厅  ,115,南,三元桥,中楼层,31,2007年建板楼,19000
朝阳,易构空间  ,2室1厅  ,68.64,西南,大望路,高楼层,28,2004年建塔楼,9000
朝阳,美利山  ,2室1厅  ,103.38,西,百子湾,低楼层,24,2011年建塔楼,7600
朝阳,后现代城  ,1室0厅  ,46.13,北,大望路,中楼层,18,2004年建板塔结合,6500
朝阳,壹线国际  ,1室1厅  ,60.13,南,四惠,中楼层,9,2008年建板楼,6600
朝阳,明天第一城7号院  ,2房间1卫  ,61.77,南,立水桥,高楼层,21,2007年建板塔结合,6200
朝阳,安慧里一区  ,2室1厅  ,63,南 北,亚运村,中楼层,18,1991年建板塔结合,8100
燕郊,天洋城4代北区  ,2室1厅  ,90,南 北,天洋城4代,低楼层,33,2016年建板塔结合,1300
燕郊,忆江南  ,2室1厅  ,93,南 北,福成五期公交总站,低楼层,18,2008年建板塔结合,1600
燕郊,天佑爱上岛  ,2室2厅  ,90.64,南 北,首尔甜城,高楼层,28,板楼,2000
燕郊,福城上上城五期  ,1室0厅  ,49.46,南,福成五期公交总站,中楼层,18,2009年建板楼,1200
燕郊,福城上上城五期  ,1室0厅  ,59,南,福成五期公交总站,低楼层,28,2009年建板楼,1400
燕郊,福城上上城五期  ,1室0厅  ,50,南,福成五期公交总站,高楼层,18,2009年建板楼,1100
燕郊,福成公寓B  ,2室1厅  ,103,南 北,福成五期公交总站,中楼层,32,2008年建板塔结合,2200
燕郊,风尚国际公寓  ,1室0厅  ,46,北,燕京航城,低楼层,34,2009年建塔楼,1300
燕郊,普罗旺斯  ,2室2厅  ,107.56,南 北,福成五期公交总站,低楼层,20,2008年建板楼,2200
燕郊,纳丹堡  ,2室1厅  ,90.13,南,燕顺路西,低楼层,33,2009年建板楼,1600
燕郊,富地广场  ,1室0厅  ,54,南,天洋城,中楼层,31,板楼,1300
燕郊,天洋城  ,2室1厅  ,87.5,南,天洋城,低楼层,30,2011年建板塔结合,2200
燕郊,潮白人家  ,2室1厅  ,92.4,南 北,燕顺路国道,低楼层,18,2009年建板楼,2300
燕郊,星月云河  ,2室1厅  ,97,南 北,天洋城,低楼层,6,2003年建板楼,2000
燕郊,福泽颐园  ,1室0厅  ,42,北,福成五期公交总站,高楼层,32,2007年建板塔结合,1100
燕郊,潮白星光公馆  ,3室1厅  ,109,南 北,燕顺路国道,中楼层,24,2012年建板楼,2600
燕郊,文化大厦  ,1室0厅  ,52,南,燕京航城,高楼层,13,2009年建塔楼,1200
燕郊,东贸国际  ,2室1厅  ,66.66,东北,燕顺路国道,中楼层,27,2010年建塔楼,2500
燕郊,威毕欧溪谷  ,2室1厅  ,91.13,南,燕顺路西,高楼层,18,2009年建板塔结合,2000
燕郊,富地广场  ,1室1厅  ,54,南,天洋城,低楼层,31,板楼,800
燕郊,福城上上城三季  ,2室1厅  ,58,南,燕顺路东,中楼层,18,2010年建板塔结合,1200
燕郊,港中旅·海泉湾  ,2室1厅  ,85,南,燕顺路国道,中楼层,32,板塔结合,1600
燕郊,富地广场  ,2室1厅  ,82,西南,天洋城,中楼层,31,板楼,2300
燕郊,东方夏威夷北岸  ,1室0厅  ,44,南,燕顺路东,低楼层,25,2009年建板塔结合,1100
燕郊,天子庄园五期  ,2室1厅  ,80,南,福成五期公交总站,低楼层,12,2009年建板塔结合,1200
燕郊,富地广场  ,1室1厅  ,54,南,天洋城,低楼层,31,板楼,1400
燕郊,福城上上城五期  ,1室0厅  ,49.27,南,福成五期公交总站,中楼层,18,2009年建板楼,1400
燕郊,富地广场  ,1室1厅  ,54,南,天洋城,低楼层,31,板楼,1500
燕郊,纳丹堡  ,2室2厅  ,97,南 北,燕顺路西,低楼层,33,2009年建板楼,1600
燕郊,金桥嘉苑  ,2室1厅  ,90,南 北,首尔甜城,低楼层,16,2012年建板楼,1500
朝阳,驼房营南里  ,2室1厅  ,66.57,东 西,酒仙桥,低楼层,6,2000年建板楼,6600
朝阳,京通苑  ,1室1厅  ,60.82,南 北,管庄,中楼层,6,1997年建板楼,4300
朝阳,北京像素南区  ,3房间2卫  ,54.94,南,常营,中楼层,16,2011年建板塔结合,7200
朝阳,惠新北里1号院  ,1室1厅  ,35.87,南,惠新西街,中楼层,5,1984年建板楼,5300
朝阳,公园五号  ,3室2厅  ,219.7,南 北,甜水园,中楼层,12,2011年建板楼,40000
朝阳,安慧里五区  ,2室1厅  ,57.9,南 北,亚运村,中楼层,6,1991年建板楼,7300
朝阳,石韵浩庭  ,2室1厅  ,108.85,南 北,大望路,中楼层,15,2004年建板楼,11500
朝阳,石韵浩庭  ,2室1厅  ,86.32,东南,大望路,中楼层,15,2004年建板楼,10500
朝阳,石韵浩庭  ,2室1厅  ,108.44,南 北,大望路,低楼层,15,2004年建板楼,11000
朝阳,嘉和丽园  ,4室2厅  ,205.32,南 北,燕莎,高楼层,31,2001年建塔楼,25000
朝阳,明天生活馆  ,1房间1卫  ,48.78,南,立水桥,高楼层,14,2007年建板塔结合,4000
朝阳,国风上观  ,2室1厅  ,100.27,南,望京,高楼层,27,2009年建板楼,13000
朝阳,中国铁建花语城  ,3室2厅  ,129.64,南 北,北苑,低楼层,24,2012年建板楼,13000
朝阳,核桃园北里  ,2室1厅  ,63.99,南 北,东大桥,中楼层,6,1995年建板楼,9000
朝阳,华纺易城  ,3室1厅  ,139.31,南 北,朝青,高楼层,15,2008年建板楼,14000
朝阳,UHN国际村  ,3室1厅  ,143.82,南 北,三元桥,低楼层,27,2007年建板楼,17000
朝阳,南十里居  ,2室1厅  ,59.12,东 西,朝阳公园,高楼层,6,1990年建板楼,6000
朝阳,格纳斯  ,1房间1卫  ,53.64,南,三元桥,中楼层,7,2006年建板楼,7600
朝阳,中海城紫鑫阁  ,2房间1卫  ,46.72,南,成寿寺,高楼层,23,2011年建塔楼,5300
朝阳,瞰都国际  ,1室0厅  ,60.05,南,朝阳公园,低楼层,25,2005年建塔楼,8200
朝阳,天畅园  ,2室1厅  ,130.97,西,奥林匹克公园,高楼层,32,2008年建塔楼,11800
朝阳,乐想汇  ,2房间1卫  ,51.43,东,北苑,中楼层,18,2013年建塔楼,5600
朝阳,京棉新城  ,2室1厅  ,92.57,东南,十里堡,中楼层,28,2006年建塔楼,7800
朝阳,安华西里二区  ,2室1厅  ,54.58,南 北,安贞,高楼层,6,1987年建板楼,7000
朝阳,金都杭城西区  ,3室2厅  ,153.57,南 北,百子湾,高楼层,19,2006年建板塔结合,14000
朝阳,润泽庄园  ,4室2厅  ,221.93,南,北苑,低楼层,4,2009年建暂无数据,30000
朝阳,金泰先锋北区  ,2室1厅  ,93.46,南 北,百子湾,高楼层,15,2008年建板楼,10000
朝阳,华侨村  ,3室2厅  ,145.3,南 北,建国门外,低楼层,19,1987年建板塔结合,18000
朝阳,望京西园一区  ,1室1厅  ,58.23,西南,望京,中楼层,18,2001年建塔楼,7500
朝阳,逸翠园  ,5室3厅  ,293,南 北,朝青,中楼层,5,2006年建板楼,45000
燕郊,小张各庄  ,3室1厅  ,114,南 北,燕京航城,中楼层,5,暂无数据,1700
燕郊,税苑小区  ,3室1厅  ,130,南 北,福成五期公交总站,高楼层,6,2006年建板楼,1500
燕郊,美林新东城  ,2室1厅  ,96,南 北,燕顺路西,中楼层,4,2001年建板楼,1200
燕郊,天洋城  ,2室1厅  ,83.13,南,天洋城,高楼层,34,2009年建板塔结合,1500
燕郊,夏威夷蓝湾  ,2室1厅  ,87,南,天洋城4代,高楼层,33,2017年建板楼,1500
燕郊,东贸国际  ,1室0厅  ,43,东,燕顺路国道,高楼层,27,2010年建塔楼,2200
燕郊,汇福悦榕湾  ,1室1厅  ,60,南,燕顺路国道,高楼层,33,暂无数据,1700
燕郊,潮白人家  ,2室1厅  ,98,南 北,燕顺路国道,低楼层,18,2010年建板塔结合,2700
燕郊,华泰靖湘园  ,2室1厅  ,100.88,西南,天洋城,中楼层,24,2013年建板塔结合,1800
燕郊,天佑爱上岛  ,2室1厅  ,84,南,首尔甜城,中楼层,25,板楼,1500
燕郊,福成公寓A  ,3室2厅  ,125,南 北,福成五期公交总站,低楼层,12,2004年建板楼,2200
燕郊,燕京航城  ,3室1厅  ,110,西南,燕京航城,中楼层,34,2011年建板塔结合,1700
燕郊,天洋城4代北区  ,1室1厅  ,63,南,天洋城4代,高楼层,31,2014年建板塔结合,1600
燕郊,汇福悦榕湾  ,2室1厅  ,76.43,南,燕顺路国道,低楼层,27,暂无数据,1800
燕郊,天洋城4代北区  ,2室1厅  ,88,南,天洋城4代,低楼层,33,2016年建板塔结合,1300
燕郊,港中旅·海泉湾  ,1室1厅  ,56.2,东 西 北,燕顺路国道,中楼层,32,板塔结合,1500
燕郊,首尔甜城一期  ,2室1厅  ,85,南,首尔甜城,低楼层,33,2014年建塔楼,1600
燕郊,潮白人家  ,3室2厅  ,120.6,南 北,燕顺路国道,中楼层,18,2009年建塔楼,3500
燕郊,福城上上城五期  ,2室1厅  ,79,南 北,福成五期公交总站,中楼层,18,2009年建板楼,1600
燕郊,福泽御园  ,1室1厅  ,52,南,福成四期,低楼层,23,2007年建板塔结合,1600
燕郊,鼎盛家园  ,3室2厅  ,129.54,南 北,福成四期,中楼层,11,2004年建板楼,2500
燕郊,福泽颐园  ,2室1厅  ,117.31,南 北,福成五期公交总站,高楼层,32,2007年建板塔结合,2200
燕郊,福成公寓A  ,2室1厅  ,88.4,南 北,福成五期公交总站,中楼层,12,2004年建板楼,1800
燕郊,@北京  ,1室1厅  ,49.93,南,福成四期,高楼层,30,2012年建板塔结合,1600
燕郊,福泽御园  ,2室1厅  ,85.6,南 北,福成四期,中楼层,28,2007年建板塔结合,1600
燕郊,天洋城  ,3室1厅  ,118,南 北,天洋城,低楼层,24,2011年建板塔结合,2000
燕郊,福城上上城五期  ,1室1厅  ,53.68,南,福成五期公交总站,高楼层,28,2009年建板塔结合,1200
燕郊,海洋局北院  ,2室1厅  ,79,南 北,燕京航城,低楼层,6,板楼,2000
燕郊,天洋城  ,2室1厅  ,88,南,天洋城,高楼层,30,2011年建板塔结合,1600
燕郊,青年新城  ,1室0厅  ,54,南,燕顺路西,中楼层,26,2015年建板楼,1400
朝阳,金隅凤麟洲  ,4室2厅  ,239.1,南 北,朝青,中楼层,4,2008年建板楼,30000
朝阳,柏阳景园  ,4室2厅  ,197.82,东 南 北,朝阳其它,中楼层,6,2005年建板楼,9000
朝阳,双桥六号井  ,3室1厅  ,66.94,南 北,双桥,中楼层,6,1989年建板楼,4500
朝阳,劲松七区  ,2室1厅  ,51.6,东南,潘家园,中楼层,6,1982年建板楼,6400
朝阳,劲松七区  ,2室1厅  ,55.19,南 北,潘家园,低楼层,10,1982年建板塔结合,7000
朝阳,道家园  ,2室1厅  ,59.02,南 北,甜水园,高楼层,7,1992年建板楼,6800
朝阳,吉庆里小区  ,1室1厅  ,64.57,南,朝阳门外,高楼层,18,1998年建塔楼,6800
朝阳,金台北街  ,2室1厅  ,62.13,南,红庙,低楼层,16,1987年建板楼,9500
朝阳,阿曼寓所  ,1室1厅  ,69.11,南,高碑店,中楼层,15,2007年建板塔结合,6800
朝阳,美立方  ,3房间1卫  ,68.41,南,北苑,高楼层,13,2011年建板塔结合,7000
朝阳,三源里北小街  ,1室1厅  ,45.86,南 北,三元桥,高楼层,16,1983年建塔楼,6500
朝阳,城锦苑  ,3室1厅  ,104.14,南 北,北苑,低楼层,7,2014年建板楼,10500
朝阳,SOHO现代城  ,1室1厅  ,95.82,北,CBD,中楼层,36,2001年建塔楼,15000
朝阳,柏林爱乐二期  ,1室2厅  ,60.67,东南,常营,低楼层,24,2007年建塔楼,5000
朝阳,小关东里8号院  ,2室1厅  ,54.35,南 北,惠新西街,高楼层,6,1983年建板楼,6000
朝阳,幸福二村  ,1室1厅  ,34.39,东,工体,中楼层,5,1975年建板楼,6000
朝阳,天乐园  ,2室1厅  ,88.47,南,奥林匹克公园,高楼层,17,2004年建板楼,9000
朝阳,东直门外大街  ,2室1厅  ,69.91,南 北,工体,高楼层,6,1985年建板楼,12800
朝阳,中海城南区  ,2室1厅  ,97.4,南 北,成寿寺,高楼层,11,2006年建板楼,8700
朝阳,东领鉴筑  ,2室1厅  ,98.89,南 北,定福庄,中楼层,21,2005年建板塔结合,7000
朝阳,国美第一城2号院  ,2室2厅  ,89,西,朝青,低楼层,27,2006年建板塔结合,8900
朝阳,望花路西里  ,2室1厅  ,60.13,南 北,望京,中楼层,6,1982年建板楼,7500
朝阳,华贸城  ,3室2厅  ,142.22,南 北,北苑,中楼层,27,2012年建板楼,13500
朝阳,光辉里小区  ,1室0厅  ,42.66,西南,CBD,低楼层,18,1993年建塔楼,5800
朝阳,中海城北区  ,3室2厅  ,126.01,南 北,成寿寺,低楼层,11,2009年建板楼,15000
朝阳,左家庄东里  ,1室1厅  ,42.49,南,国展,低楼层,22,1998年建塔楼,6000
朝阳,北京新天地  ,2室1厅  ,89.04,西北,常营,低楼层,27,2010年建板塔结合,7000
朝阳,晶都国际  ,1室0厅  ,49.35,西南,酒仙桥,中楼层,21,2006年建板塔结合,6200
朝阳,晶都国际  ,1室0厅  ,48.73,北,酒仙桥,高楼层,21,2006年建板塔结合,5900
朝阳,黄寺后身36号院  ,2室1厅  ,59.89,南 北,马甸,高楼层,6,1980年建板楼,7200
燕郊,首尔甜城一期  ,2室1厅  ,84.92,南,首尔甜城,中楼层,33,2014年建塔楼,1600
燕郊,星河185  ,3室2厅  ,126,南 北,燕顺路西,高楼层,23,2012年建塔楼,2500
燕郊,百花家园  ,2室1厅  ,94.26,南 北,燕京航城,低楼层,6,2003年建板楼,2000
燕郊,天洋城4代北区  ,2室1厅  ,65,西北,天洋城4代,高楼层,33,2017年建板塔结合,1200
燕郊,首尔甜城二期  ,2室2厅  ,85,南,首尔甜城,高楼层,29,2016年建塔楼,1600
燕郊,欧逸水岸  ,1室0厅  ,45,南,燕顺路国道,低楼层,18,2016年建板塔结合,1700
燕郊,福泽御园  ,2室1厅  ,86,南 北,福成四期,中楼层,28,2007年建板塔结合,1700
燕郊,福泽颐园  ,1室1厅  ,55,南,福成五期公交总站,中楼层,32,2007年建板塔结合,1500
燕郊,青年新城  ,3室1厅  ,94,东南,燕顺路西,低楼层,24,2015年建板楼,1800
燕郊,纳丹堡  ,2室1厅  ,92,南 北,燕顺路西,低楼层,29,2009年建板楼,1700
燕郊,星河皓月  ,2室1厅  ,81,东北,燕顺路西,地下室,22,2009年建塔楼,1500
燕郊,潮白星光公馆  ,3室1厅  ,115,南 北,燕顺路国道,低楼层,24,2012年建板楼,2500
燕郊,星河185  ,2室1厅  ,90,南,燕顺路西,低楼层,23,2012年建塔楼,1600
燕郊,风尚国际公寓  ,3室1厅  ,99.49,西南,燕京航城,高楼层,34,2009年建塔楼,2500
燕郊,潮白人家  ,2室1厅  ,85,南 北,燕顺路国道,中楼层,26,2011年建板楼,2300
燕郊,忆江南  ,1室0厅  ,46.65,北,福成五期公交总站,高楼层,24,2008年建板塔结合,1200
燕郊,福城上上城三季  ,2室1厅  ,55,南,燕顺路东,高楼层,26,2010年建板塔结合,1400
燕郊,东贸国际  ,3室2厅  ,100,西南,燕顺路国道,低楼层,33,2010年建塔楼,4200
燕郊,汇福悦榕湾  ,2室1厅  ,64,东北,燕顺路国道,低楼层,27,2015年建暂无数据,1800
燕郊,达观别墅  ,6室2厅  ,302,东 南 西 北,燕顺路国道,低楼层,3,2012年建暂无数据,15000
燕郊,潮白星光公馆  ,3室2厅  ,138,南 北,燕顺路国道,中楼层,17,2012年建板楼,3300
燕郊,天洋城  ,3室1厅  ,113,南 北,天洋城,中楼层,33,2009年建板塔结合,2600
燕郊,燕京航城  ,2室1厅  ,84,东南,燕京航城,中楼层,27,2015年建板塔结合,1500
燕郊,东方夏威夷  ,3室2厅  ,139.58,南 北,燕顺路国道,中楼层,19,2008年建板塔结合,3500
燕郊,纳丹堡  ,2室1厅  ,82,南,燕顺路西,中楼层,24,2009年建板楼,1700
燕郊,首尔甜城MOBO公寓  ,1室0厅  ,41,东,首尔甜城,低楼层,33,2013年建塔楼,1200
燕郊,燕京航城  ,2室1厅  ,75,西北,燕京航城,低楼层,34,2014年建塔楼,1500
燕郊,福城上上城五期  ,2室1厅  ,86.59,南,福成五期公交总站,中楼层,28,2009年建板楼,1600
燕郊,威毕欧溪谷  ,2室1厅  ,92.47,东,燕顺路西,中楼层,15,2009年建板塔结合,1600
燕郊,美林湾  ,1室0厅  ,52,西,燕顺路西,中楼层,29,2009年建塔楼,1200
朝阳,农光里  ,3室0厅  ,59.43,南 北,劲松,高楼层,5,1980年建板楼,8000
朝阳,南新园  ,2室1厅  ,73.94,南 北,华威桥,高楼层,6,1995年建板楼,7200
朝阳,珠江罗马嘉园东区  ,3室2厅  ,172.74,南 北,朝青,低楼层,16,2008年建板塔结合,16000
朝阳,公园大道  ,1室1厅  ,96.21,南,朝阳公园,中楼层,31,2004年建板塔结合,19500
朝阳,青年路51号  ,2室1厅  ,59.88,南 北,朝青,中楼层,6,1995年建板楼,6300
朝阳,逸翠园  ,5室3厅  ,293,南 北,朝青,中楼层,5,2006年建板楼,45000
朝阳,西坝河东里  ,1室1厅  ,43.52,南,西坝河,高楼层,18,1988年建塔楼,6500
朝阳,安苑里  ,3室1厅  ,68.08,东 西,亚运村,中楼层,6,1986年建板楼,8000
朝阳,远洋一方林语苑  ,2室1厅  ,72.75,东北,双桥,高楼层,18,2009年建塔楼,5500
朝阳,时间国际  ,1室1厅  ,64.01,北,三元桥,中楼层,18,2005年建塔楼,12500
朝阳,金泰先锋北区  ,2室1厅  ,93.46,南 北,百子湾,高楼层,15,2008年建板楼,10000
朝阳,武圣东里  ,1室1厅  ,42.71,南,劲松,高楼层,6,1984年建板楼,5000
朝阳,凤凰城二期  ,2室2厅  ,122.59,西南,三元桥,中楼层,32,2005年建板楼,18000
朝阳,凤凰城二期  ,1室1厅  ,67.79,西北,三元桥,中楼层,32,2005年建板楼,13500
朝阳,棕榈泉国际公寓  ,3室1厅  ,215.99,南 北,朝阳公园,低楼层,27,2004年建板塔结合,35000
朝阳,银谷美泉家园  ,2室1厅  ,102.54,南 北,朝青,高楼层,9,2010年建板楼,15000
朝阳,珠江帝景  ,3室1厅  ,165.63,南,大望路,中楼层,17,2004年建板塔结合,19500
朝阳,吉庆里小区  ,1室1厅  ,64.57,南,朝阳门外,高楼层,18,1998年建塔楼,6800
朝阳,道家园  ,2室1厅  ,59.02,南 北,甜水园,高楼层,7,1992年建板楼,6800
朝阳,万象新天一区  ,2室2厅  ,142.39,南 北,常营,中楼层,6,2004年建板楼,8200
朝阳,安华西里一区  ,2室1厅  ,56.88,南 北,安贞,中楼层,6,1983年建板楼,7200
朝阳,润泽庄园  ,4室2厅  ,221.93,南,北苑,低楼层,4,2009年建暂无数据,30000
朝阳,武圣东里  ,1室1厅  ,42.36,南,劲松,中楼层,16,1989年建塔楼,5500
朝阳,金隅凤麟洲  ,4室2厅  ,239.1,南 北,朝青,中楼层,4,2008年建板楼,30000
朝阳,三源里北小街  ,1室1厅  ,45.86,南 北,三元桥,高楼层,16,1983年建塔楼,6500
朝阳,城市出品  ,1室0厅  ,53.35,南,惠新西街,低楼层,12,2005年建板塔结合,7000
朝阳,华侨村  ,3室2厅  ,145.3,南 北,建国门外,低楼层,19,1987年建板塔结合,18000
朝阳,望京西园一区  ,1室1厅  ,58.23,西南,望京,中楼层,18,2001年建塔楼,7500
朝阳,东恒时代二期  ,2室1厅  ,110.69,南 北,四惠,中楼层,21,2006年建板楼,12000
朝阳,东恒时代二期  ,2室1厅  ,96.36,南,四惠,低楼层,16,2006年建板楼,11000
燕郊,天洋城  ,4室2厅  ,157,南 北,天洋城,高楼层,18,2010年建板塔结合,3000
燕郊,福城上上城五期  ,2室1厅  ,88,东 西,福成五期公交总站,低楼层,28,2009年建板楼,1500
燕郊,九里香堤  ,3室2厅  ,96,南,首尔甜城,中楼层,7,2016年建板楼,2400
燕郊,九里香堤  ,3室2厅  ,96,南 北,首尔甜城,中楼层,7,2016年建板楼,2200
燕郊,福城上上城五期  ,2室1厅  ,86,南 北,福成五期公交总站,高楼层,18,2009年建板楼,1300
燕郊,福城上上城二季  ,2室1厅  ,88,南 北,燕顺路国道,中楼层,23,2009年建板塔结合,1800
燕郊,夏威夷蓝湾  ,2室1厅  ,88.17,南,天洋城4代,高楼层,33,板楼,1600
燕郊,福成公寓A  ,3室1厅  ,145.11,南 北,福成五期公交总站,中楼层,12,2004年建板楼,3000
燕郊,纳丹堡  ,2室1厅  ,100,南 北,燕顺路西,中楼层,33,2009年建板楼,2000
燕郊,纳丹堡  ,2室2厅  ,97,南 北,燕顺路西,高楼层,18,2009年建板楼,1500
燕郊,天子庄园三期  ,3室2厅  ,129.97,南 北,福成五期公交总站,高楼层,6,2007年建板塔结合,1650
燕郊,首尔甜城一期  ,2室1厅  ,76,南,首尔甜城,低楼层,33,2014年建板楼,1600
燕郊,香格里拉公寓  ,1室0厅  ,37.97,北,燕京航城,高楼层,18,2009年建板楼,1200
燕郊,普罗旺斯  ,1室1厅  ,68.88,南,福成五期公交总站,中楼层,22,2008年建板楼,1400
燕郊,首尔甜城一期  ,2室1厅  ,90,南 北,首尔甜城,低楼层,33,2014年建塔楼,1500
燕郊,意华小区  ,1室1厅  ,68.89,南,燕顺路国道,低楼层,12,2004年建板楼,1500
燕郊,福城上上城六期  ,2室1厅  ,68.78,西南,福成五期公交总站,中楼层,28,2013年建板楼,1400
燕郊,东方夏威夷南岸一期  ,1室1厅  ,57,南,燕顺路国道,低楼层,24,2010年建板塔结合,1300
燕郊,美林湾  ,2室1厅  ,71,东北,燕顺路西,中楼层,34,2009年建板塔结合,1500
燕郊,东方夏威夷  ,2室1厅  ,108.58,南 北,燕顺路国道,低楼层,19,2008年建板塔结合,2500
燕郊,福城上上城二季  ,2室1厅  ,93,南 北,燕顺路国道,低楼层,15,2009年建板塔结合,1800
燕郊,福成公寓B  ,2室1厅  ,103,南 北,福成五期公交总站,低楼层,32,2008年建板塔结合,1700
燕郊,富地广场  ,1室1厅  ,54.48,南,天洋城,中楼层,31,2016年建塔楼,1500
燕郊,天洋城  ,2室1厅  ,87.4,南,天洋城,低楼层,33,2011年建板塔结合,1500
燕郊,纳丹堡  ,3室2厅  ,97,南 北,燕顺路西,中楼层,18,2009年建板楼,1700
燕郊,首尔甜城二期  ,2室1厅  ,83,南,首尔甜城,高楼层,29,2016年建板楼,1800
燕郊,港中旅·海泉湾  ,2室1厅  ,87.94,南,燕顺路国道,中楼层,34,板楼,1600
燕郊,燕京航城  ,1室0厅  ,39,西,燕京航城,中楼层,33,2010年建板塔结合,1000
燕郊,福城上上城二季  ,2室1厅  ,94,南 北,燕顺路国道,低楼层,15,2009年建板塔结合,2000
燕郊,首尔甜城MOBO公寓  ,2室1厅  ,77.87,南,首尔甜城,低楼层,26,2014年建塔楼,1800
朝阳,华纺易城  ,2室1厅  ,87.13,西北,朝青,中楼层,15,2006年建板楼,8500
朝阳,小悦城中心  ,2房间2卫  ,26.24,北,朝青,中楼层,18,2013年建塔楼,6800
朝阳,润枫水尚  ,1室1厅  ,67.39,南,朝青,低楼层,15,2008年建板楼,8000
朝阳,首开知语城  ,2室2厅  ,91.3,南,望京,高楼层,22,2009年建塔楼,10300
朝阳,风景线  ,1室1厅  ,65.92,西 西北,酒仙桥,高楼层,24,2001年建塔楼,7500
朝阳,首城国际  ,3房间2卫  ,77.17,东,双井,中楼层,16,2012年建板塔结合,18000
朝阳,时代庄园  ,4室2厅  ,158.65,南 北,北苑,低楼层,5,2002年建暂无数据,26000
朝阳,花家地小区  ,2室1厅  ,55.51,南 北,望京,高楼层,6,1993年建板楼,7960
朝阳,北京青年城  ,1室0厅  ,32.96,北,北苑,中楼层,10,2003年建板塔结合,4300
朝阳,定福庄西街  ,2室1厅  ,58.51,南 北,定福庄,中楼层,6,1995年建板楼,5600
朝阳,三源里南小街  ,2室1厅  ,61.52,南 北,三元桥,中楼层,6,1983年建板楼,7200
朝阳,世华泊郡  ,3室2厅  ,119.34,南 北,北苑,低楼层,27,2012年建板塔结合,14000
朝阳,安华里三区  ,2室1厅  ,53.64,南 北,安贞,高楼层,6,1988年建板楼,7000
朝阳,卧龙小区  ,4室1厅  ,165.72,南 北,亚运村,中楼层,14,1998年建板塔结合,18000
朝阳,CBD传奇  ,1室0厅  ,48.66,南,大望路,中楼层,20,2008年建板塔结合,6000
朝阳,十里堡南区  ,2室1厅  ,59.39,南 北,石佛营,中楼层,6,1992年建板楼,6300
朝阳,CBD传奇  ,1室0厅  ,49.8,南,大望路,低楼层,18,2008年建板塔结合,6700
朝阳,乐成公馆  ,2室1厅  ,140.09,南,大望路,高楼层,21,2007年建板塔结合,21000
朝阳,石佛营东里小区  ,2室1厅  ,63,南 北,石佛营,低楼层,6,1995年建板楼,6500
朝阳,首城国际  ,2室1厅  ,86.61,南,双井,中楼层,27,2010年建板塔结合,10500
朝阳,东方郁金香  ,2房间1卫  ,70.58,东南,立水桥,高楼层,14,2009年建板塔结合,6000
朝阳,SOHO现代城  ,2室1厅  ,106.86,东,CBD,高楼层,28,2000年建塔楼,14000
朝阳,工体东路  ,2室1厅  ,70.82,西南,东大桥,中楼层,22,1993年建塔楼,8900
朝阳,金蝉北里21号院  ,2室1厅  ,60.13,南,垡头,中楼层,6,1993年建板楼,5000
朝阳,主场  ,1室1厅  ,56.39,东南,亚运村小营,中楼层,24,2007年建塔楼,7300
朝阳,乐想汇  ,1房间1卫  ,95.88,南,北苑,高楼层,18,2013年建塔楼,8000
朝阳,CBD传奇  ,1室0厅  ,45.26,南,大望路,中楼层,21,2006年建板塔结合,6500
朝阳,太阳公元  ,3室2厅  ,162.98,南 北,太阳宫,低楼层,25,2011年建板楼,26000
朝阳,国美第一城3号院  ,1室1厅  ,56.48,东南 西北,朝青,低楼层,27,2007年建板塔结合,6800
朝阳,东柳西里  ,2室1厅  ,43.84,南,双桥,高楼层,5,1987年建板楼,3800
燕郊,天洋城  ,2室1厅  ,94,南 北,天洋城,中楼层,33,2011年建板塔结合,2400
燕郊,天洋城  ,1室1厅  ,55.44,北,天洋城,高楼层,26,2011年建板塔结合,1500
燕郊,东方夏威夷南岸一期  ,2室1厅  ,88,南 北,燕顺路国道,中楼层,16,2010年建板楼,2100
燕郊,威毕欧溪谷  ,2室1厅  ,92.47,东,燕顺路西,中楼层,15,2009年建板塔结合,1600
燕郊,纳丹堡  ,2室1厅  ,82,南,燕顺路西,中楼层,24,2009年建板楼,1700
燕郊,首尔甜城MOBO公寓  ,1室0厅  ,41,东,首尔甜城,低楼层,33,2013年建塔楼,1200
燕郊,福城上上城五期  ,2室1厅  ,86.59,南,福成五期公交总站,中楼层,28,2009年建板楼,1600
燕郊,美林湾  ,1室0厅  ,52,西,燕顺路西,中楼层,29,2009年建塔楼,1200
燕郊,福城上上城六期  ,2室1厅  ,77.3,南,福成五期公交总站,中楼层,26,2013年建板楼,1600
燕郊,首尔甜城一期  ,2室1厅  ,82.88,南 北,首尔甜城,中楼层,33,2014年建塔楼,1800
燕郊,燕京航城  ,1室1厅  ,70,西北,燕京航城,低楼层,26,2009年建塔楼,1200
燕郊,风尚国际公寓  ,2室1厅  ,81,南,燕京航城,中楼层,34,2009年建塔楼,1600
燕郊,鑫乐汇  ,1室1厅  ,63,北,燕京航城,高楼层,18,暂无数据,1650
燕郊,福城上上城三季  ,2室1厅  ,86,南 西南,燕顺路东,中楼层,23,2010年建板塔结合,1500
