data-id,城市,景点,点评
15994,朱家尖,朱家尖东沙,32
15994,朱家尖,情人岛,24
15994,朱家尖,南沙海滨广场,14
23903,宜黄,曹山寺,6
23903,宜黄,石巩寺,5
23903,宜黄,抚州仙洞,4
23903,宜黄,紫云古寺,0
16335,奉化,溪口·雪窦山风景名胜区,417
16335,奉化,溪口蒋氏故里,496
16335,奉化,雪窦山大佛景区(雪窦寺),99
16335,奉化,蒋氏故居,66
16335,奉化,浙江溪口森林公园,68
64697,嘉善,西塘古镇,3693
64697,嘉善,西塘邮局,88
64697,嘉善,尊闻堂,27
64697,嘉善,里仁港,33
64697,嘉善,望仙桥,33
17993,唐布拉草原,唐布拉草原,100
17993,唐布拉草原,唐布拉国家森林公园,13
17993,唐布拉草原,哈希勒根达坂,7
62073,吴忠,青铜峡108塔,105
62073,吴忠,中华黄河楼,41
62073,吴忠,同心清真大寺,13
62073,吴忠,黄河坛,4
62073,吴忠,哈巴湖生态景观旅游区,1
143938,资溪,大觉山,43
143938,资溪,九龙窠,4
62077,黄南,坎布拉国家森林公园,610
62077,黄南,隆务寺,76
62077,黄南,吾屯下寺,34
62077,黄南,热贡画院,16
62077,黄南,郭麻日寺,24
140749,富平,富平陶艺村,20
140749,富平,习仲勋陵园,11
140749,富平,富乐国际陶艺博物馆群,4
140749,富平,陕西富平习仲勋纪念馆,0
140749,富平,富平何仙坊民俗文化村,0
12957,诸暨,诸暨五泄风景区,349
12957,诸暨,西施故里,130
12957,诸暨,东白山,55
12957,诸暨,香榧森林公园,32
12957,诸暨,千柱屋景区,16
143937,南丰,驿前古镇,1
143937,南丰,军峰山,9
143937,南丰,军峰山旅游区,1
143937,南丰,中国桔都沁温泉度假山庄,0
64049,黄陵,黄帝陵,365
64049,黄陵,陕西黄陵国家森林公园,4
64049,黄陵,万安禅院石窟,1
64049,黄陵,陕西黄陵国家森林公园紫峨寺,0
19784,岐山,宝鸡周公庙,27
19784,岐山,宝鸡五丈塬诸葛亮庙,22
19784,岐山,周原博物馆,0
64478,义乌,义乌国际博览中心,41
64478,义乌,骆宾王公园,26
64478,义乌,义乌海洋世界,21
64478,义乌,桃花坞,23
64478,义乌,义乌市稠州公园,35
63875,太白县,拔仙台,105
63875,太白县,青峰峡森林公园,21
63875,太白县,黄柏塬,31
63875,太白县,上板寺,43
63875,太白县,大箭沟景区,5
66305,安义,安义古村,51
66305,安义,罗田村,2
15925,西吉,火石寨国家地质公园,53
15925,西吉,党家岔堰塞湖,9
15925,西吉,将台堡,7
15925,西吉,葫芦河,1
140592,进贤,西湖李家,3
140592,进贤,西湖李家,1
63037,佛坪,佛坪国家级自然保护区,16
63037,佛坪,佛坪熊猫谷,2
10117,南麂岛,南麂列岛,29
11626,临海,台州府城墙(江南长城),165
11626,临海,括苍山,111
11626,临海,紫阳古街,200
11626,临海,东湖,107
11626,临海,临海古城墙,130
140594,乐平,洪岩仙境,5
63877,扶风,法门寺,847
63877,扶风,西部兰花生态园,2
63877,扶风,东方大佛宫,1
143936,黎川,黎川明清老街,36
143936,黎川,钟贤古村,1
143936,黎川,洪门天地会文化的船屋古建筑群,0
143936,黎川,会仙峰,0
143936,黎川,新丰桥,0
16168,宁海,前童古镇,243
16168,宁海,宁海浙东大峡谷(暂停营业),177
16168,宁海,许家山村,33
16168,宁海,宁海登山健身步道,32
16168,宁海,桑洲镇,17
62051,德清,莫干山,363
62051,德清,下渚湖湿地,75
62051,德清,新市古镇,31
62051,德清,新市镇,14
62051,德清,莫干山大坑景区,3
140676,安福,绝望坡,282
140676,安福,羊狮慕,83
140676,安福,九龙山,61
140676,安福,安福武功山风景区,11
140676,安福,发云界景区,8
10555,遂昌,遂昌南尖岩景区,174
10555,遂昌,神龙谷,60
10555,遂昌,南尖岩,53
10555,遂昌,遂昌千佛山景区,39
10555,遂昌,遂昌金矿国家矿山公园,80
62828,卓尼,禅定寺,17
62828,卓尼,甘肃大峪国家森林公园,11
62828,卓尼,旗布林卡度假公园,12
62828,卓尼,尼巴百年藏寨,8
62828,卓尼,洮砚乡,2
10798,新昌,新昌大佛寺,107
10798,新昌,新昌千丈幽谷,52
10798,新昌,穿岩十九峰,43
10798,新昌,天姥山,15
10798,新昌,沃洲湖,20
11343,玉珠峰,西大滩,28
11343,玉珠峰,玉珠峰登山大本营,10
11343,玉珠峰,玉珠峰铁塔,3
144114,寻乌,没有,0
84552,萧山,湘湖,234
84552,萧山,杭州乐园,204
84552,萧山,杭州烂苹果乐园,97
84552,萧山,杭州浪浪浪水公园,20
84552,萧山,杭州云曼温泉,26
32748,五家渠,五家渠郁金香节,22
32748,五家渠,青格达湖旅游区,18
32748,五家渠,青湖御园生态旅游度假区,9
32748,五家渠,郁金香基地,4
144119,新干,玉华山,3
144119,新干,新干大洋洲商代青铜博物馆,1
144126,上高,贾家古村,5
63093,霍城,霍城薰衣草,316
63093,霍城,果子沟,316
63093,霍城,惠远古城,85
63093,霍城,中华福寿山,15
63093,霍城,图开沙漠,14
49974,克孜勒苏柯尔克孜自治州,慕士塔格峰,166
49974,克孜勒苏柯尔克孜自治州,白沙山和流沙河,131
49974,克孜勒苏柯尔克孜自治州,喀拉库勒湖,89
49974,克孜勒苏柯尔克孜自治州,卡拉库里湖,87
49974,克孜勒苏柯尔克孜自治州,公格尔九别峰,21
144131,芦溪,金顶,549
144131,芦溪,发云界,235
144131,芦溪,龙山村,32
144131,芦溪,九龙寺,12
144131,芦溪,仙凤三宝农业休闲观光园,10
15995,大明山,大明山景区,281
15995,大明山,悬空栈道(大明山),18
15995,大明山,湍口众安氡温泉,13
15995,大明山,大明山滑雪场,23
15995,大明山,龙门峡谷,13
174179,霍尔果斯市,霍尔果斯口岸,383
140662,高安,宜春花博园,10
140662,高安,高安浮桥,1
140662,高安,巴夫洛生态谷,1
140662,高安,高安八百洞天,5
140662,高安,高安市博物馆,1
62061,金昌,骊靬古城,21
62061,金昌,永昌北海子公园,1
62061,金昌,金水湖,2
144137,余干,没有,0
64039,乾县,乾陵,738
64039,乾县,乾陵黄土民俗村,10
64039,乾县,乾陵,0
27329,余姚,河姆渡遗址,103
27329,余姚,丹山赤水,34
27329,余姚,四明湖,38
27329,余姚,四明山国家森林公园,24
27329,余姚,浙东小九寨,26
144115,吉水,燕坊古村,5
64044,兴平,茂陵,156
64044,兴平,马嵬驿,63
64044,兴平,茂陵博物馆,106
64044,兴平,霍去病陵园,52
64044,兴平,兴平唐杨贵妃墓,23
141561,乌苏,红山大峡谷,26
141561,乌苏,奎屯河大峡谷,38
141561,乌苏,佛山公园待甫僧景区,2
141561,乌苏,乌苏待甫僧生态园,0
45833,渔山岛,渔山列岛,78
63603,和静,巴音布鲁克草原,497
63603,和静,库尔勒,54
63603,和静,开都河,22
63603,和静,巩乃斯沟乡,8
63603,和静,铁力买提达坂,1
143935,乐安,流坑古村(千古第一村),23
143935,乐安,流坑古村,1
143935,乐安,金竹瀑布景区,1
143935,乐安,古樟林风景区,0
10582,天目山,天目山(西天目),140
10582,天目山,东天目山,70
10582,天目山,天目山,28
10582,天目山,天目大峡谷,52
10582,天目山,临安神龙川风景区,28
64213,三原,周家大院,6
64213,三原,于右任故居,6
64213,三原,李靖故居,3
64213,三原,城隍庙,2
64213,三原,于右任故居纪念馆,0
18176,蒲城,桥陵,14
18176,蒲城,蒲城林则徐纪念馆,11
18176,蒲城,杨虎城将军纪念馆,11
18176,蒲城,大浴河水库风景区,1
18176,蒲城,蒲城县博物馆,0
143931,崇仁,龙济寺,0
144117,万安,没有,0
64139,奇台,江布拉克,170
64139,奇台,奇台魔鬼城,33
64139,奇台,硅化木恐龙国家地质公园,12
16001,溪口,没有,0
176003,共青城市,土主庙,1
144268,潼关,潼关古城,8
144268,潼关,潼关黄河风景区,3
16002,长兴,湖州古银杏长廊,74
16002,长兴,仙山湖风景区,23
16002,长兴,大唐贡茶院,38
16002,长兴,长兴城山沟,12
16002,长兴,八都岕十里银杏长廊,11
144129,宜丰,没有,0
144133,广丰,九仙湖风景区,2
62855,永靖,炳灵寺石窟,104
62855,永靖,刘家峡,1
62855,永靖,黄河三峡风景名胜区,1
62855,永靖,关山森林公园,4
62855,永靖,刘家峡大坝,0
64682,淳安,千岛湖风景区,1651
64682,淳安,千岛湖森林氧吧,327
64682,淳安,好运岛,22
64682,淳安,下姜村,7
64682,淳安,情人谷,6
144111,全南,没有,0
64694,天台,国清寺,235
64694,天台,琼台仙谷,101
64694,天台,天台山风景名胜区,51
64694,天台,石梁飞瀑,68
64694,天台,南黄古道,39
63531,阿克塞,博罗转井,78
63531,阿克塞,苏干湖,14
63531,阿克塞,当金山,3
63531,阿克塞,大苏干湖自然保护区,1
63531,阿克塞,石油小镇,21
140593,上犹,陡水湖风景区,34
10139,武义,牛头山国家森林公园,84
10139,武义,郭洞景区,62
10139,武义,俞源太极星象村,37
10139,武义,大红岩崆峒山景区,24
10139,武义,武义寿仙谷,17
24180,余杭,良渚文化村,54
24180,余杭,晓书馆,12
24180,余杭,超山风景区,53
24180,余杭,径山寺,29
24180,余杭,余杭山沟沟景区,37
17385,东阳,秦王宫,743
17385,东阳,清明上河图,591
17385,东阳,横店明清宫苑,582
17385,东阳,梦幻谷,454
17385,东阳,广州街香港街,400
63608,独山子,泥火山,11
63608,独山子,独山子大峡谷,11
10210,泰顺,泰顺廊桥,104
10210,泰顺,北涧桥,50
10210,泰顺,徐岙底古村落,15
10210,泰顺,仙居桥,13
10210,泰顺,三条桥,20
144110,会昌,汉仙岩风景区,6
144110,会昌,岚山公园,0
63032,留坝,紫柏山景区,38
63032,留坝,张良庙,33
144125,奉新,百丈禅寺,3
144125,奉新,八仙飞瀑潭景区（萝卜潭）,0
144125,奉新,张勋庄园,0
143933,广昌,没有,0
33285,米脂,李自成行宫,47
33285,米脂,姜氏庄园,29
33285,米脂,杨家沟革命纪念馆,11
33285,米脂,万佛洞,7
33285,米脂,高西沟生态园,1
15997,安昌,师爷馆,14
15997,安昌,安康寺,6
15997,安昌,穗康钱庄,8
15997,安昌,中国银行旧址,7
15997,安昌,石雕馆,4
198518,花鸟岛,花鸟灯塔,2
198518,花鸟岛,佛手石,1
198518,花鸟岛,花鸟村,1
18011,库尔德宁,没有,0
144109,赣县,白鹭古村,8
144109,赣县,杨仙岭,5
144109,赣县,赣南客家名人公园,1
144109,赣县,寨九垇,2
144109,赣县,赣南客家名人公园,0
10154,开化,台回山,17
10154,开化,开化根宫佛国文化旅游区,23
10154,开化,钱江源国家森林公园(近黄山),21
10154,开化,钱江源,5
10154,开化,霞山古村落,9
62854,榆中,兴隆山,155
62854,榆中,青城古镇,44
62854,榆中,马衔山,28
62854,榆中,官滩沟,0
62854,榆中,兰州大学(榆中校区),1
140598,万载,万载竹山洞,11
62859,景泰,黄河石林国家地质公园,142
62859,景泰,永泰古城,34
62859,景泰,景泰黄河石林,1
62859,景泰,寿鹿山森林公园,0
64686,青田,石门洞森林公园,15
64686,青田,千峡湖,13
64686,青田,山口千丝岩,10
64686,青田,中国青田石雕文化旅游区,4
64686,青田,石门飞瀑,2
159530,清华镇,彩虹桥,817
159530,清华镇,双河村,3
144136,万年县,神龙宫,4
144136,万年县,神农宫,0
25071,汉阴,凤堰古梯田,37
12393,江山,江山江郎山,315
12393,江山,廿八都古镇,101
12393,江山,廿八都,79
12393,江山,仙霞古道,43
12393,江山,江山仙霞关,52
14176,富阳,富春江,227
14176,富阳,杭州龙门古镇,60
14176,富阳,杭州野生动物世界,75
14176,富阳,黄公望隐居地,14
14176,富阳,杭州富春桃源,13
144121,德安,庐山博阳河生态休闲风景区,0
19868,冶力关,冶力关风景区,36
19868,冶力关,赤壁幽谷景区,3
144122,都昌,毛主席诗碑园,11
64059,镇安,塔云山,19
64059,镇安,木王国家森林公园,18
64059,镇安,木王山森林公园,0
64059,镇安,绣屏公园,0
144108,定南,九曲生态保健旅游度假村,2
22510,慈溪,杭州湾跨海大桥,204
22510,慈溪,鸣鹤古镇,46
22510,慈溪,达蓬山旅游度假区,49
22510,慈溪,杭州湾湿地,25
22510,慈溪,80天环游地球世界自然人文...,21
17322,苍南,碗窑村,57
17322,苍南,渔竂沙滩,74
17322,苍南,渔寮风景区,33
17322,苍南,苍南玉苍山森林公园,24
17322,苍南,渔寮,18
19210,钓源古村,没有,0
64066,白水,仓颉墓与仓颉庙,4
64066,白水,白水仓颉庙,1
64066,白水,林皋湖风景区,1
140589,彭泽,龙宫洞,30
140589,彭泽,浪荡矶,1
144132,上栗,孽龙洞,30
144132,上栗,孽龙洞,0
16682,上虞,覆卮山,34
16682,上虞,春晖中学,20
16682,上虞,上虞凤鸣山,8
16682,上虞,上虞步行街,15
16682,上虞,杭州湾海上花田,3
62847,天祝,天堂寺,10
62847,天祝,布尔智草原,3
62847,天祝,天祝三峡,0
62847,天祝,马牙雪山,0
18027,额尔齐斯河,没有,0
144138,分宜,洞都景区,10
143932,东乡,没有,0
144120,永丰,永叔公园(永叔路),0
144120,永丰,恩江大桥,0
16801,夏特古道,没有,0
10147,浙西大峡谷,浙西大峡谷,149
64043,礼泉,袁家村,195
64043,礼泉,昭陵,88
64043,礼泉,袁家村,69
64043,礼泉,昭陵博物馆,22
64043,礼泉,唐家民俗博物馆,5
176030,南城县,麻姑山,13
176030,南城县,登高阁,4
18161,云和梯田,白银谷景区,26
175994,石城县,通天寨风景区,7
175994,石城县,石城九寨温泉,5
63874,陇县,关山草原,91
63874,陇县,龙门洞森林公园,3
63874,陇县,吴山旅游风景区,6
63874,陇县,龙门洞,0
63874,陇县,关山牧场,0
63534,尖扎,坎布拉国家森林公园,610
64695,温岭,石塘,46
64695,温岭,长屿硐天,76
64695,温岭,温岭方山景区,42
64695,温岭,羊角洞景区,17
64695,温岭,洞下沙滩,38
144139,余江,天主堂,3
64051,延川,乾坤湾,59
64051,延川,梁家河村,10
64051,延川,会峰寨,5
64051,延川,文安驿古镇,4
64051,延川,延安民俗文化村,8
144118,峡江,没有,0
17321,洞头,洞头岛,30
17321,洞头,仙叠岩,35
17321,洞头,温州洞头望海楼,19
17321,洞头,温州洞头中普陀寺,10
17321,洞头,望海楼景区,13
15334,建德,新叶古村,65
15334,建德,大慈岩悬空寺,49
15334,建德,下涯镇,12
15334,建德,新安江水电站,52
15334,建德,灵栖洞天,14
63029,宁强,青木川古镇,163
63029,宁强,飞凤桥,8
63029,宁强,阳平关,6
64692,乐清,雁荡山风景区,401
64692,乐清,方洞景区,172
64692,乐清,显胜门景区,30
64692,乐清,雁湖景区,31
64692,乐清,中雁荡山风景区,27
64068,大荔,沙苑腹地,3
64068,大荔,同州里景区,2
64068,大荔,岱祠楼,3
140801,湖口县,石钟山景区,51
144135,横峰,没有,0
64691,永嘉,楠溪江,162
64691,永嘉,浙西大峡谷,149
64691,永嘉,茗岙梯田,19
64691,永嘉,茗岙乡,23
64691,永嘉,林坑古村,21
63525,共和,青海湖,4976
63525,共和,黑马河乡,2244
63525,共和,二郎剑景区(151基地),1870
63525,共和,日月山,1331
63525,共和,倒淌河,1326
16490,兰溪,诸葛八卦村,281
16490,兰溪,兰溪中洲公园,25
16490,兰溪,兰溪,19
16490,兰溪,兰溪芥子园,10
16490,兰溪,长乐村,7
64032,佳县,香炉寺,83
64032,佳县,陕西白云山,36
64032,佳县,白云观,6
20650,杭州宋城旅游区,杭州宋城景区,1722
20650,杭州宋城旅游区,杭州乐园,204
20650,杭州宋城旅游区,杭州烂苹果乐园,97
20650,杭州宋城旅游区,杭州浪浪浪水公园,20
20650,杭州宋城旅游区,杭州云曼温泉,26
20762,孽龙洞,孽龙洞,30
18338,郭坑口,没有,0
141551,木垒,木垒胡杨林,36
141551,木垒,木垒鸣沙山,31
141551,木垒,慈荫庵,1
63535,湟源,丹噶尔古城,529
63535,湟源,赞普林卡景区,68
63535,湟源,日月亭,101
63535,湟源,湟源峡,13
63535,湟源,古道博物馆,1
24411,渼陂,没有,0
10834,龙泉,宋城龙泉山旅游区,35
10834,龙泉,中国青瓷小镇??披云青瓷文化园,17
10834,龙泉,凤阳山自然保护区,20
10834,龙泉,龙泉青瓷博物馆,23
10834,龙泉,黄茅尖,12
11255,瑞安,瑞安市玉海楼,13
11255,瑞安,瑞安隆山公园,11
11255,瑞安,瑞安桐溪风景区,8
11255,瑞安,万松广场,6
11255,瑞安,瑞安卧龙峡,6
63516,肃南,马蹄寺,817
63516,肃南,冰沟丹霞景区,567
63516,肃南,祁连山,440
63516,肃南,八一冰川,164
63516,肃南,七一冰川,236
18424,武陵岩,没有,0
25159,柘林湖,柘林湖景区,22
25159,柘林湖,花源谷,6
25159,柘林湖,武宁县博物馆,2
22790,石浦,没有,0
63030,勉县,勉县武侯祠,93
63030,勉县,武侯墓,56
63030,勉县,汉中石门风景区,12
63030,勉县,诸葛古镇,22
63030,勉县,马超墓,16
24582,南矶山,没有,0
21752,龟峰,龟峰景区,81
21752,龟峰,老人峰,10
21752,龟峰,仙人寨风景区,4
62795,里仁镇,没有,0
18249,江西齐云山,齐云山,160
18249,江西齐云山,月华街,89
18249,江西齐云山,真仙洞府,41
18249,江西齐云山,玉虚宫,40
18249,江西齐云山,洞天福地,45
64687,缙云,仙都风景名胜区,253
64687,缙云,河阳古民居,12
64687,缙云,丽水大龙门景区,1
64687,缙云,壶镇镇,3
64687,缙云,河阳古民居,1
63031,南郑,黎坪国家级森林公园,40
63031,南郑,南湖,67
63031,南郑,汉山风景区,20
63031,南郑,红寺湖,19
63031,南郑,陈家村水库,7
18088,景宁,云中大漈,19
18088,景宁,中国畲乡之窗,43
18088,景宁,时思寺,7
18088,景宁,中国畲族博物馆,5
18088,景宁,炉西峡,4
11824,诸葛八卦村,钟池,25
11824,诸葛八卦村,丞相祠堂,14
11824,诸葛八卦村,兰溪,19
11824,诸葛八卦村,大公堂,6
11824,诸葛八卦村,大经堂,2
28063,上堡梯田,上堡梯田,27
10209,北戴河,北戴河海滨浴场,1376
10209,北戴河,老虎石海上公园,1003
10209,北戴河,秦皇岛野生动物园,459
10209,北戴河,奥林匹克大道公园,489
10209,北戴河,怪楼奇园,338
12546,达坂城,达坂城风力发电站,479
12546,达坂城,新疆盐湖,168
12546,达坂城,达坂城古镇,169
12546,达坂城,柴窝堡大盐湖,61
12546,达坂城,达坂城风力发电站,55
11499,秦皇岛,老龙头景区,958
11499,秦皇岛,北戴河海滨浴场,1376
11499,秦皇岛,老虎石海上公园,1003
11499,秦皇岛,山海关（天下第一关）,982
11499,秦皇岛,秦皇岛野生动物园,459
64685,云和,丽水云和梯田景区,220
64685,云和,仙宫湖,34
64685,云和,瓯江帆影摄影创作基地,9
64685,云和,云和江南畲族风情村,4
64685,云和,箬寮原始林景区,6
10432,承德,避暑山庄,1506
10432,承德,塞罕坝国家森林公园,638
10432,承德,丰宁京北第一草原,718
10432,承德,雾灵山,264
10432,承德,御道口草原森林风景区,230
64063,商南,金丝峡景区,169
64063,商南,白龙峡漂流景区,4
64063,商南,黑龙峡,1
64063,商南,白龙湖,1
64063,商南,老君山旅游风景区,3
141066,嵊山,东崖绝壁,217
141066,嵊山,后头湾村,117
141066,嵊山,大玉湾沙滩,39
141066,嵊山,情人石,12
141066,嵊山,嵊山岛,3
62814,民乐,扁都口生态旅游区,620
62814,民乐,民乐童子寺,2
11830,石家庄,赵州桥,400
11830,石家庄,正定隆兴寺,302
11830,石家庄,河北博物院,238
11830,石家庄,驼梁景区,133
11830,石家庄,苍岩山国家级风景名胜区,167
20996,嵊州,崇仁千年古镇,21
20996,嵊州,王羲之故居,47
20996,嵊州,嵊州越剧博物馆,4
20996,嵊州,施家岙村,4
20996,嵊州,鹿山公园,5
17920,乌兰布统,乌兰布统大草原,725
17920,乌兰布统,山丁林,1
17920,乌兰布统,百草敖包,0
23819,阿拉尔,阿拉尔塔里木河大桥,13
23819,阿拉尔,塔里木大学,11
50808,绥德,千狮桥,10
50808,绥德,扶苏墓,8
50808,绥德,蒙恬墓,5
50808,绥德,绥德党氏庄园,0
50808,绥德,绥德县博物馆,0
11518,灵武,水洞沟,683
11518,灵武,宁夏长城遗址,24
11518,灵武,银川军事博览,4
11518,灵武,灵武市西湖公园,2
16498,龙门古镇,溪畔人家,1
11735,张家口,草原天路,806
11735,张家口,张北草原,428
11735,张家口,暖泉古镇,246
11735,张家口,小五台山自然保护区,149
11735,张家口,滦河神韵风景区,284
63876,眉县,大爷海,141
63876,眉县,红河谷,46
63876,眉县,天圆地方,76
63876,眉县,太白积雪,90
63876,眉县,大文公庙,44
11251,三门,蛇蟠岛,44
11251,三门,台州三门,24
11251,三门,东屏村,4
11251,三门,木杓海滩,8
11251,三门,浙江启明博物馆,3
64038,彬县,大佛寺,24
64038,彬县,侍郎湖生态旅游景区,2
10219,塞罕坝,塞罕坝国家森林公园,638
10219,塞罕坝,御道口草原森林风景区,230
10219,塞罕坝,机械林场,121
10219,塞罕坝,百草敖包,52
10219,塞罕坝,太阳湖风景区,29
63038,凤县,消灾寺,16
63038,凤县,通天河国家森林公园,12
63038,凤县,灵官峡,13
63038,凤县,凤县紫柏山,3
63038,凤县,凤凰湖景区,1
64055,紫阳,魔王沟瀑布观瀑品茗,2
45987,磐安,磐安十八涡,37
45987,磐安,磐安百杖潭,18
45987,磐安,乌石村,24
45987,磐安,舞龙峡,20
45987,磐安,夹溪十八涡,15
64025,凤翔,宝鸡凤翔东湖,18
64025,凤翔,宝鸡先秦陵园博物馆,6
63515,临泽,张掖丹霞地质公园,4405
63515,临泽,张掖七彩丹霞,102
63515,临泽,张掖丹霞国家地质公园,23
63515,临泽,七彩月色街,39
63515,临泽,黑河烟林景区,7
11796,保定,百里峡风景区,468
11796,保定,白石山国家地质公园,427
11796,保定,狼牙山景区,221
11796,保定,安新白洋淀景区,360
11796,保定,易水湖,118
17320,前童,没有,0
64058,平利,天书峡,9
64058,平利,正阳草原,1
64061,山阳,古镇漫川关,20
64061,山阳,陕西天竺山国家森林公园,15
64061,山阳,月亮洞溶洞风景区,6
64061,山阳,天蓬山寨,1
64061,山阳,漫川关,0
142763,草原天路,草原天路,806
142763,草原天路,张北县野狐岭要塞,34
142763,草原天路,元中都博物馆,16
142763,草原天路,草原天路七彩花田,17
142763,草原天路,翠云山银河滑雪场,21
66257,平罗,沙湖,687
66257,平罗,沙湖,33
66257,平罗,贺兰山,29
66257,平罗,大漠丝路奇观景区,15
66257,平罗,尼罗河风景区,4
11781,唐山,月坨岛,274
11781,唐山,滦州古城,280
11781,唐山,清东陵,207
11781,唐山,浅水湾海水浴场,173
11781,唐山,唐山地震遗址纪念公园,90
16334,永康,永康方岩,58
16334,永康,五指岩,6
16334,永康,永康西津桥,9
16334,永康,方岩山,3
16334,永康,永康灵岩风景区,3
64137,阜康,天山天池风景区,771
64137,阜康,天山天池,13
64137,阜康,石人沟,20
64137,阜康,五江天山温泉,1
64137,阜康,天山冰湖葡萄酒庄,5
84681,柯桥,安昌古镇,445
84681,柯桥,柯岩风景区,562
84681,柯桥,兰亭镇,125
84681,柯桥,柯桥镇,24
84681,柯桥,瓜渚湖,14
64752,浦江,仙华山景区,39
64752,浦江,浦江江南第一家,17
64752,浦江,嵩溪村,5
64752,浦江,新光村,2
64752,浦江,前吴村,5
36563,塘栖,杭州广济桥,18
36563,塘栖,运河谷仓博物馆,2
36563,塘栖,塘栖乾隆御碑,1
36563,塘栖,水北街,1
36563,塘栖,耶稣堂,1
11386,张北,张北草原,428
11386,张北,野狐岭要塞军事旅游区,212
11386,张北,阎片山景区,72
11386,张北,元中都遗址,36
11386,张北,元中都博物馆,16
152743,杨陵,杨凌农林博览园,33
152743,杨陵,西北农林科技大学,33
152743,杨陵,杨凌昆虫博物馆,20
144756,冷湖,海西雅丹魔鬼城,234
144756,冷湖,南八仙,101
144756,冷湖,雅丹林(山雅丹),62
144756,冷湖,雅丹地貌,20
144756,冷湖,俄博梁,1
64689,文成,百丈漈,42
64689,文成,铜铃山森林公园,16
64689,文成,林坑,11
64689,文成,文成龙麒源,7
64689,文成,猴王谷景区,6
10034,木兰围场,乌兰布统大草原,725
10034,木兰围场,塞罕坝国家森林公园,638
10034,木兰围场,御道口草原森林风景区,230
10034,木兰围场,桦木沟国家森林公园,130
10034,木兰围场,乌兰布统旅游景区,90
64062,丹凤,丹江漂流景区,18
64062,丹凤,丹凤凤冠山石窟,4
64062,丹凤,棣花古镇,2
62850,永登,吐鲁沟,42
62850,永登,猪驮山风景区,15
62850,永登,永登苦水(玫瑰之乡),24
62850,永登,杏花村丹霞地貌,5
62850,永登,西部恐龙水乐园室内温泉馆,3
19148,玛纳斯,玛纳斯河大峡谷,18
19148,玛纳斯,新疆101省道,5
19148,玛纳斯,玛纳斯县红坑村,5
63878,子洲,没有,0
17560,浙南,神仙居,481
17560,浙南,古堰画乡,288
17560,浙南,丽水云和梯田景区,220
17560,浙南,仙都风景名胜区,253
17560,浙南,雁荡山风景区,401
10695,丰宁坝上,丰宁京北第一草原,718
10695,丰宁坝上,闪电湖,200
10695,丰宁坝上,丰宁坝上白桦林,100
10695,丰宁坝上,孤石军马场,25
10695,丰宁坝上,丰宁百花坡,16
144279,吴堡,吴堡古城,6
63514,玛沁,阿尼玛卿雪山,56
63514,玛沁,拉加寺,12
63514,玛沁,高山草甸,9
63514,玛沁,阿尼玛青山,2
63514,玛沁,阿尼玛卿雪山,0
10797,廿八都古镇,廿八都,79
10797,廿八都古镇,戴笠与女特工陈列馆,23
10797,廿八都古镇,念八都古城,8
10797,廿八都古镇,文昌殿,4
16013,南戴河,南戴河,599
16013,南戴河,华贸蔚蓝海岸休闲海滩,2
16575,崇礼,草原天路,806
16575,崇礼,万龙滑雪场,286
16575,崇礼,太舞滑雪小镇,49
16575,崇礼,翠云山森林度假景区,25
16575,崇礼,密苑云顶滑雪场,178
63033,城固,城固县张骞纪念馆,10
63033,城固,南沙湖景区,13
63033,城固,古路坝天主堂,6
63033,城固,小径湾,0
66313,海盐,南北湖,106
66313,海盐,海天一洲,102
66313,海盐,绮园,15
66313,海盐,海盐县博物馆,11
66313,海盐,蝴蝶岛,5
64690,平阳,南麂列岛,29
64690,平阳,南雁荡山东西洞景区,40
64690,平阳,平阳西湾,14
64690,平阳,平阳西湾景区,3
64690,平阳,南雁荡山,0
11262,野三坡,百里峡风景区,468
11262,野三坡,野三坡,277
11262,野三坡,十悬峡,47
11262,野三坡,海棠峪,18
11262,野三坡,清泉山,11
64699,岱山,衢山岛,20
64699,岱山,鹿栏晴沙景区,36
64699,岱山,岱山岛,15
64699,岱山,东沙古镇,26
64699,岱山,秀山岛景区,16
63606,尉犁,罗布人村寨,80
63606,尉犁,罗布泊雅丹大峡谷,17
63606,尉犁,塔里木河,19
63606,尉犁,罗布泊人村寨,5
63606,尉犁,罗布人村寨,1
64684,松阳,杨家堂村,26
64684,松阳,黄家大院,31
64684,松阳,松阳大木山骑行茶园景区,25
64684,松阳,延庆寺塔,13
64684,松阳,山下阳村,9
11732,邯郸,广府古城,128
11732,邯郸,丛台公园,210
11732,邯郸,武灵丛台,104
11732,邯郸,京娘湖景区,97
11732,邯郸,娲皇宫景区,88
34881,高台,骆驼城遗址,13
34881,高台,工农红军西路军纪念馆,8
34881,高台,高台县博物馆,1
34881,高台,骆驼城墓群,1
34881,高台,大湖湾,1
42877,龙游,龙游石窟,114
42877,龙游,龙游民居苑,18
42877,龙游,三门源风景区,5
42877,龙游,天池荷花,3
42877,龙游,六春湖,2
11808,蔚县,暖泉古镇,246
11808,蔚县,飞狐峪·空中草原,164
11808,蔚县,玉皇阁,124
11808,蔚县,上苏庄村堡,48
11808,蔚县,南泥河空中草原,39
17016,三尖,没有,0
14548,廊坊,河北天下第一城,101
14548,廊坊,胜芳古镇,43
14548,廊坊,东方大学城,150
14548,廊坊,自然公园,58
14548,廊坊,京东第一温泉,15
