name,data-id
伊伦,95236
维多利亚-加斯特伊兹,92764
阿尔塔,96759
圣克鲁斯-德拉帕尔马,93604
莱斯卡拉,95116
戈梅拉岛圣塞瓦斯蒂安,93620
贝纳斯克,96594
贝坦索斯,96538
索斯-德尔雷卡托利科,93393
洛斯克里斯蒂亚诺斯,94813
拉帕尔马岛丰卡连特,95540
波多·纳奥斯,93977
普拉森西亚,94090
赫尔特,95190
莫哈卡尔,94596
比韦罗,92758
洛斯·亚诺斯·德·阿里丹,94806
奥维耶多,22182
布尔戈斯,34162
阿尔科斯-德拉弗龙特拉,96829
帕尔马,65487
梅里达,61495
瓜达拉哈拉,135159
埃尔瓦,95331
切斯特,135177
巴约讷,135187
维克,135070
阿尔罕布拉宫,16091
里斯本,11142
波尔图,11171
辛特拉,63452
法鲁,11173
埃武拉,11174
科英布拉,34108
卡斯凯什,26596
拉戈斯,120136
丰沙尔,120183
布拉加,63454
阿尔布费拉,26611
巴塔利亚,120390
阿尔科巴萨,120493
莱里亚,63457
巴塞卢什,120396
萨格里什,26598
莫斯科,11155
贝加尔湖,14635
圣彼得堡,15338
伊尔库茨克,33599
海参崴,13006
摩尔曼斯克,64656
布里亚特共和国,139550
索契,59278
新西伯利亚,63668
哈巴罗夫斯克,121846
弗拉基米尔,65296
利斯特维扬卡,121734
叶卡捷琳堡,63406
苏兹达尔,121411
海兰泡,65298
堪察加彼得罗巴甫洛夫斯克,121558
喀山,121848
诺夫哥罗德,33714
赤塔,28944
下诺夫哥罗德,65305
奥尔洪岛,148232
乌兰乌德,65300
加里宁格勒,65303
雅库茨克,65299
谢尔吉耶夫,65325
普希金,121526
列宁格勒,139996
伏尔加格勒,19654
鞑靼斯坦,140091
克拉斯诺亚尔斯克,121782
雅罗斯拉夫尔,65302
彼得罗扎沃茨克,121556
特维尔,65297
鄂木斯克,121601
托木斯克,65301
布拉茨克,122123
库尔斯克,121757
罗斯托夫,121504
维堡,121302
伊万诺沃,136358
基日,121822
比罗比詹,38198
图拉,121370
马加丹,121715
萨马拉,65306
乌法,121364
基洛夫斯克,121826
普斯科夫,121529
新库兹涅茨克,121624
Petrodvorets,121560
罗蒙诺索夫,121728
新罗西斯克,121621
卡累利阿,140089
沃罗涅什,121313
阿斯特拉罕,122042
巴尔瑙尔,122032
纳霍德卡,121659
楚科奇半岛,158496
斯摩棱斯克,121448
亚速,122040
克孜勒,121751
梁赞,121498
阿穆尔河畔共青城,148233
皮亚季戈尔斯克,121523
阿帕季特,122052
Salekhard,121492
汉特-曼西斯克,121844
托博尔斯克,121386
萨拉托夫,121489
乌里扬诺夫斯克,121360
热列兹诺沃茨克,121256
叶列茨,121286
斯柳江卡,121449
栋巴伊,121939
基斯洛沃茨克,121823
蒙切戈尔斯克,121676
弗拉季高加索,121323
纳尔奇克,146374
切尔尼亚霍夫斯克,121962
萨彦诺戈尔斯克,121483
Butugichag,146818
别洛焦尔斯克,146356
季赫温,121391
卡尔戈波尔,146357
基里洛沃,121829
乌格利奇,121363
沃洛格达,121316
维捷格拉,121297
佩列斯拉夫尔-扎列斯基,121569
切马尔,121969
比斯克,122001
阿巴坎,122079
米努辛斯克,121680
伊兹博尔斯克,121870
阿纳帕,122058
大乌斯秋格,121343
埃利斯塔,146360
舍列格什,121462
Plyos,122148
慕尼黑,11081
法兰克福,10958
柏林,10755
科隆,11080
海德堡,15439
施万高,87562
汉堡,15311
斯图加特,15315
福森,35987
杜塞尔多夫,60406
纽伦堡,16089
波恩,15316
汉诺威,10756
贝希特斯加登,60407
维尔茨堡,41575
罗滕堡(巴伐利亚),26987
不莱梅,15318
波茨坦,15319
美因茨,16308
施瓦本,139712
东阿尔高,139713
班贝格,16195
莱比锡,11079
科布伦茨,38867
弗赖堡,16371
特里尔,38960
魏玛,55331
乌尔姆,39633
康斯坦茨,60421
亚琛,60420
吕贝克,20242
巴登巴登,60405
明斯特,60454
卡塞尔,17119
吕德斯海姆,60408
雷根斯堡,36974
威斯巴登,17896
奥格斯堡,60412
中弗兰肯,139533
多特蒙德,60440
莱茵河谷,144523
麦琴根,60414
曼海姆,60441
沃尔夫斯堡,35137
加尔米施-帕腾基兴,66076
梅特曼,88644
埃森,60417
拉姆绍,87967
卡尔斯鲁厄,60442
什未林,60427
下弗兰肯,139634
达姆施塔特,65004
帕绍,60497
林道,60460
布吕尔,60509
弗莱堡,90094
霍夫,89495
莱茵黑森-普法尔茨,139680
美因茨-宾根,139920
罗滕堡,65381
莱茵高-陶努斯,139733
吕根县,132315
不伦瑞克,60517
吕讷堡,65005
施派尔,60508
马尔堡,60446
博登湖县,139738
特里贝格,60496
蒂蒂湖-新城,87217
梅尔斯堡,60461
路德维希堡,60501
阿沙芬堡,60438
埃斯林根,65340
腓特烈港,60500
不来梅哈芬,139366
丁克尔斯比尔,60456
勒沃库森,88894
戈斯拉尔,60511
开姆尼茨,65504
鲍岑,65383
哈瑙,60419
巴特洪堡,91032
巴哈拉赫,91079
布劳巴赫,90705
格丁根,60423
耶拿,60494
索斯特,87451
黑兴根,60489
佐勒纳尔布,139739
美因-金齐希,139734
索林根,87447
豪赫斯特,89498
克雷费尔德,65382
罗拉赫,88821
山地-多瑙,142468
施塔德,65386
沃尔姆斯,86679
布赖施高,142470
施韦青根,60819
Bergen,135013
拉多夫采尔,16782
贝格施特拉瑟,139770
菲尔森,87051
格尔利茨,65384
威廉港,65341
迈森,60451
吉森,89960
莱茵-埃尔夫特,139754
特劳恩施泰因,87190
雷克林豪森,87935
帕德博恩,88125
哈根,89722
鹿角城,89510
诺德林根,60450
上阿玛高,60457
安贝格,36924
科赫姆,90551
艾森纳赫,60458
罗特威尔,87788
米尔豪森,21467
埃朗根,90234
艾尔福特,60448
施瓦尔茨瓦尔德-巴尔,139740
沙巴堡,60523
巴特尔卡尔斯哈芬,89276
基青根,89191
福希海姆,90129
科林,90559
弗伦斯堡,65013
莱茵-拉恩,139910
埃迪格尔-埃勒尔,91313
贝恩卡斯特尔-屈斯,90841
圣戈阿尔斯豪森,87727
Oppenheim,88189
代德斯海姆,90495
福莱恩斯海姆,90100
伊达尔-奥伯施泰因,89386
法兰肯塔尔,90119
卡珀尔罗德克,89280
上韦瑟尔,88234
莱茵-洪斯吕克,139911
圣戈阿尔,87728
迈恩-科布伦茨,139753
特拉本特拉巴赫,87196
利瑟,88873
奥古斯图斯堡,91091
胡苏姆,89396
石勒苏益格,87660
克雷格林根,90541
奥斯塔尔伯,142472
施韦比施哈尔,87573
施尔奇,87683
盖恩罗德,89981
哈尔茨县,139771
腓特烈罗达,90083
哥达,65014
翁斯特鲁特-海尼希,139795
瓦尔特堡,139731
巴特温普芬,90966
迈宁根,88686
施马尔卡尔登,87647
伊尔梅瑙,89372
萨尔费尔德,87759
鲁道尔施塔特,87780
塔勒,87250
韦尼格罗德,86832
齐陶,86602
下西里西亚上劳西茨,139757
费尔德伯格,90170
梅特拉赫,88645
莱茵河畔的布赖萨赫,90690
那肯海姆,88544
安魏勒,91139
施卢赫湖,87651
辛特札滕,89514
阿尔特纳尔,91186
路德斯塔德·威腾堡,88785
曼斯费尔德-南哈尔茨,139743
萨勒河畔瑙姆堡,88537
唐格明德,87288
德绍-罗斯劳,60495
史陶芬,87391
德绍,90711
尼尔斯泰恩,88349
阿皮尔斯巴赫,91198
赖兴瑙岛,60824
蒂蒂湖,11076
施泰瑙,60522
富尔达,90062
勒廷根,60415
吕本瑙,88810
艾森许滕施塔特,90317
莱茵贝格,87876
盖尔恩豪森,90002
施鲁赫特恩,87650
伯布林根,90759
马尔堡-比登科普夫,139736
阿尔斯费尔德,60465
魏因加滕,86885
厄斯特里希·温克尔,91305
美因-陶努斯县,139917
盖森海姆,90010
吕本,88811
安斯巴赫,134998
达豪,90528
埃贝斯堡,90378
哈尔伯格摩斯,89701
多瑙-里斯,139735
新乌尔姆,88397
弗赖施塔特,90093
奥伯斯特多夫,88248
巴特特尔茨,90973
弗赖辛,90099
格赖瑙,89875
凯尔海姆,89253
国王湖,16080
施瓦巴赫,87579
施特劳宾,87334
诺西茨,88416
泰根塞,87270
海瑞星阿莫斯,89561
福格尔斯贝格,139732
博登湖畔克雷斯波洛,89087
埃特林根,90201
上阿尔高,142494
拜尔斯布龙,90956
内卡茨莫,88525
威瑟-埃姆斯,139744
布克斯泰胡德,90582
奥斯纳布吕克,60498
耶弗尔,89331
恩茨,139769
圣布拉辛,87730
盖尔森基兴,65498
鲁斯特,134854
古塔赫,89736
施泰因福特,87373
阿滕多恩,91101
莱茵-锡格,139747
菲林根-施文宁根,87049
施陶芬贝格,134834
沃尔芬比特尔,86698
宾兹,88156
哈默尔恩-皮尔蒙特,139759
博登韦德,90747
帕希姆,88114
乌瑟多姆,87094
瓦纳蒙德,86936
高恩莱宾,89917
莱茵-内卡尔,139595
内卡格蒙特,88530
巴特哈尔茨堡,91036
明登,60503
赫姆斯塔德,89593
布劳恩拉格,90702
克劳斯塔尔-采勒费尔德,90557
圣安德烈亚斯堡,87731
哈嫩克利博克斯维斯,89716
巴特诺因阿尔-阿尔韦勒,91006
维也纳,11091
萨尔茨堡,11167
哈尔施塔特,18705
因斯布鲁克,11092
格蒙登,77520
圣沃尔夫冈,76813
格拉茨,11096
林茨,61501
圣吉尔根,76879
克拉根福,11168
梅尔克,61505
巴德伊舍,61509
弗克拉布鲁克,76607
滨湖采尔,61514
潘多夫,61503
多恩比恩,77652
维也纳巴登,61498
施瓦茨,76777
罗伊特,76932
伊施格尔,77373
林茨兰县,139577
艾森斯塔特,61497
杜伦斯坦,77650
菲拉赫,64998
莱尔莫斯,77229
奥伊姆布雷根茨沃尔德,77742
莫德灵,77139
塞默灵,76756
伊姆斯特,77384
迈尔霍芬,77158
玛利亚采尔,77175
阿德蒙特,77793
埃伦豪森,77632
布鲁登茨,77699
费尔德基希,77592
斯坦豪斯阿赛姆瑞,76712
莱奥本,77234
巴特奥塞,77735
金德贝格,77330
尤登堡,77362
基茨比厄尔,77317
哈尔-蒂罗尔,76741
Ötztal-Bahnhof,77811
魏茨,142455
沃茨伯格,76606
齐勒河谷采尔,76525
弗里萨赫,77560
马里兰科维茨,77184
贝恩巴赫,77886
朗根旺,77261
巴德加斯坦,77733
米尔施塔特,76509
海利根布卢特,77438
克弗尔马克特,77337
弗瑞斯塔德特,77564
圣弗洛里安,61513
哈莱恩,77453
格明德（斯皮特安德劳）,134344
塞费尔德,76765
霍拉布伦,77399
斯皮特安德劳,76731
克洛斯特新堡,77306
沙尔丁,76806
玛丽亚萨尔,77179
洛肯豪斯,146964
维尔芬,76563
费尔兹姆斯,77583
蓬高圣约翰,76871
滨湖波德斯多夫,76996
毛特恩多夫,77163
巴特豪尔,77730
拉斯特,76909
辛特克雷姆,77835
克里姆尔,77832
黑马戈尔,77432
菲尔德茵卡特,77589
利恩茨,77224
维也纳新城,76554
兰德埃克,77265
格兰河畔圣法伊特,76817
施泰尔,76710
米尔茨施泰格,77115
利吉斯特,77221
塞默灵施皮塔尔,76732
穆尔河畔布鲁克,61517
艾森埃尔茨,77625
穆劳,76598
费尔德巴赫,77593
菲尔斯滕费尔德,77552
库夫施泰因,77278
伊姆斯特附近米尔斯,77150
图尔恩,76652
茨韦特尔,76511
因河畔布劳瑙,142452
毛特豪森,77161
圣托里尼,16095
雅典,11143
扎金索斯,61649
米科诺斯,16094
罗德岛,61641
凯法利尼亚岛,143082
梅特奥拉,61644
比雷埃夫斯,101562
费拉,101380
帕罗斯岛,61648
德尔斐,61645
科孚岛,61658
纳夫普利翁,61650
塞萨洛尼基,61642
干尼亚,138540
纳克索斯岛,61651
玛利亚,101776
伊拉克利翁,61647
科林斯,61655
福基斯,139842
萨米,101475
爱琴娜岛,102375
阿尔戈利斯,139838
阿拉霍瓦,102299
约阿尼纳,65184
雷斯蒙,143090
米里纳,101710
依拉佩特拉,102083
希俄斯岛,61643
莱夫卡斯岛,143083
莫奈姆瓦夏,101694
苏尼翁,101963
卡尔派尼西,146257
斯波拉泽斯群岛,139851
伊兹拉,102084
麦锡尼,139848
伊利亚,139543
埃泽萨,102171
安德罗斯岛,143091
斯巴达,101408
特里卡拉,101366
吉亚洛瓦,102537
阿尔戈斯托利翁,102294
波罗斯,101521
蒂锡利维,102206
卡林诺斯岛,102050
安迪帕罗斯岛,102548
哈尔基岛,101938
锡米,101455
拉西锡,143089
奥林匹斯山,62296
普雷斯帕湖,148875
帕尼萨山,148873
尼斯罗斯,146266
锡罗斯岛,65186
帕特莫斯,101593
莱斯沃斯岛,143084
科罗尼,101876
基斯诺斯岛,143093
提洛岛,138539
米洛斯岛,143097
普萨拉岛,146267
艾拉方索斯,102169
科尼札,101882
科莫蒂尼,101885
埃夫罗斯,143087
卡拉马塔,61660
塞斯普罗蒂亚,143185
阿洛尼索斯岛,143100
沃洛斯,101303
Vikos–AoösNationalPark,148878
亚历山德鲁波利斯,102360
欧雷提亚斯,101632
阿齐亚·佩拉加·基西拉,102247
斯派赛斯,101406
拉斐那,101499
韦里亚,101324
伊马希亚,143190
里托楚伦,101812
哈尔基季基,143186
圣尼古拉奥斯,102222
维奥蒂亚,143192
帕尔加,101596
加拉希德松,102105
古厄庇道鲁斯,101622
埃夫里塔尼亚,143191
特里波利,101363
迈索隆吉翁,143104
阿纳菲岛,102336
福莱安兹多斯,102114
伊拉克利亚,102075
皮戈斯,101560
里瓦的亚,101809
阿哈伊亚,139847
艾诺斯山,148867
卡西罗彼卡多,102517
MountOeta,148871
伊西翁,101269
米斯特拉斯,101704
AlonnisosMarinePark,148870
阿卡狄亚,143085
佩拉,143188
斯基罗斯岛,61646
迈索尼,101722
塞瑞弗斯,101467
帕纳塞斯山,148872
普雷韦札,101511
帕罗奇亚,102443
格雷韦纳,143102
锡韦,101377
埃维厄岛,139845
马格尼西亚,143099
瓦西里科斯,101337
卡拉马孔,102064
卡瓦拉,101959
卡拉维塔,102053
美特索文,101720
埃尔穆波利,143098
萨索斯,101388
ZakynthosMarinePark,148880
Sounion,148877
纳乌萨,101682
卡塔科隆,42228
蒂诺斯岛,143092
伊亚,16096
伊斯坦布尔,11228
格雷梅,125382
安塔利亚,11232
卡帕多奇亚,18041
费特希耶,65176
棉花堡,16876
伊兹密尔,21083
代尼兹利,125440
塞尔丘克,61929
安卡拉,16131
番红花城,17052
孔亚,35752
博德鲁姆,61924
穆拉,59546
阿拉恰特,125558
代林库尤,61932
卡斯,125312
开塞利,65423
厄吕代尼兹,125586
切什梅,125462
库沙达斯,66069
恰纳卡莱,60027
内夫谢希尔,65202
布尔萨,60028
马纳夫加特,143051
卡拉比克,139774
马尔丁,16418
特拉布宗,59604
内姆鲁特山,16416
尚勒乌尔法,16415
贝尔加马,125517
卡莱,143047
希拉波利斯,18042
于尔居普,125154
格克切岛,125347
锡德,125585
哈兰,16414
Doğubeyazıt,146757
阿瓦诺斯,65203
利西亚,18409
凡城,125148
锡尔特,59534
Çavuşin,125472
梅尔辛,125256
博卢,142423
巴勒克埃西尔,142419
巴特曼,16417
艾瓦勒克,125532
福卡,125400
阿马西亚,16419
乌奇希萨尔,125158
奥林巴斯,125598
奥尔杜,125236
阿拉尼亚,125557
徐林杰,146749
锡瓦斯,59545
加济安泰普,125399
博兹贾阿达岛,125499
迪亚巴克尔,65847
阿索斯,125522
萨姆松,65424
İskenderun,125343
Çamlıhemşin,125481
Antakya,146754
尼代,125241
帕塔拉,125600
凯梅尔,143048
埃迪尔内,125426
Güzelyurt,125367
Midyat,125250
耶尼帕扎尔,143040
亚洛瓦,125143
Silifke,146753
阿达纳,60029
伊兹尼克,125341
阿菲永卡拉希萨尔,125577
马拉蒂亚,125266
巴尔滕,142418
锡诺普,136466
阿德亚曼,59542
伊斯帕尔塔,59544
哈吉贝克塔什,125366
里泽,125215
Ihlara,125351
加济帕夏,143045
托卡特,125166
Ünye,125156
菲尼凯,143043
亚力卡瓦克,125144
阿玛斯拉,125553
卡斯塔莫努,125309
屈塔希亚,125272
卡阿盖,125308
盖利博卢,125394
埃杰阿巴德,125427
埃利迪尔,125424
Tarsus,125177
基兹卡雷斯,125594
卡尔坎,125333
阿尔特温,59533
阿奇亚卡,125561
阿克塞基,143042
穆什,142432
金多穆什,143046
达利安,125448
克伊杰伊兹,125283
Ortakent,125229
科尔库泰利,143049
埃尔马勒,143044
艾登,125535
布拉格,10761
克鲁姆洛夫,11141
卡罗维发利,22351
南波希米亚州,139553
库特纳霍拉,61747
布尔诺,61749
捷克布杰约维采,61748
比尔森,48826
泰尔奇,85654
玛丽亚温泉市,61746
奥洛穆茨,61751
南摩拉维亚州,139853
伊赫拉瓦,86239
雷德尼斯,86117
卡尔施泰因,86210
特热邦,85639
派克波特斯耐兹库,85920
伊钦,64991
因德日赫城堡,86230
俄斯特拉发,85936
特热比奇,85641
达那撒扎乌,85520
维索基纳,139901
布尔诺附近斯拉夫科夫,85753
克罗梅日什,86145
捷克捷欣,86447
斯特拉姆贝克,85701
鲁哈科维斯,86078
普热罗夫,142523
米库洛夫,86043
斯特拉日尼采,85696
瓦尔季采,85600
Ploskovice,85904
斯拉沃尼采,85752
斯特拉科尼采,85702
什平德莱鲁夫姆林,85737
上布罗德,85537
伏尔塔瓦河畔赫卢博卡,86332
贝龙,86543
萨扎瓦,85781
Křivoklát,86148
苏斯塞,85681
多玛泽里塞,86376
弗兰季谢克矿泉镇,86363
新博尔,85965
奥波奇诺,85944
泰雷津,85649
利托梅日采,142526
洛克特,86090
贝希涅,86554
普拉哈季采,85879
利托米什尔,86096
罗斯诺夫·波德·拉德霍斯滕,85804
图尔诺夫,85624
梅尔尼克,86052
布达佩斯,11095
塞格德,63348
瓦茨,103640
埃格尔,34281
巴拉顿湖区,63353
凯奇凯梅特,65189
黑维兹,63350
圣安德烈,138543
佩斯,139963
维谢格拉德,65500
佩奇,63347
托卡伊,103657
费耶尔州,143107
绍莫吉州,143112
希欧福克,103735
赫维什,139707
哥本哈根,10343
赫尔辛基,11162
斯德哥尔摩,11159
雷克雅未克,16084
奥斯陆,11161
罗瓦涅米,35088
卑尔根,11183
特罗姆瑟,61848
哥德堡,11158
伊纳里,63329
朗伊尔城,17863
基律纳,61758
斯塔万格,36510
阿比斯库,17862
欧登塞,20871
马尔默,20058
罗弗敦群岛,61866
斯瓦尔巴群岛,139778
松恩峡湾,61850
奥胡斯,48816
萨利色尔卡,98212
弗洛姆,65390
霍达兰,139639
伊瓦洛,98117
凯夫拉维克,105913
松恩-菲尤拉讷,65401
凯米,63129
维克,62910
纳尔维克,36470
赫尔辛格,61908
北角,61851
图尔库,35086
霍芬,105930
万塔,97802
奥勒松,61837
赫尔辛堡,61778
阿克雷里,62907
西南区,141671
坦佩雷,35087
西格图纳,61761
格林达维克,63955
吕瑟峡湾,61854
比隆,61917
哈当厄尔峡湾,61858
希尔科内斯,116793
哈尔斯塔,116894
奥卢,63356
特隆赫姆,36507
波尔沃,98184
尼堡,91729
莱维,211339
西约塔兰省,139628
松恩,140988
米湖,65453
乌普萨拉,61760
皇后岛,33598
奥尔堡,61907
隆德,65486
艾于兰,117210
罗加兰,139716
卡尔斯塔德,61801
延雪平,61791
林雪平,61765
诺尔兰,139710
吕勒奥,61790
西斯卡夫塔山,139883
库萨莫,98025
海拉,105936
斯科讷,139593
斯沃尔韦尔,116393
奥达,116626
胡萨维克,105922
沃斯,65294
居德旺恩,116911
斯奈菲尔半岛,64019
利勒哈默尔,61839
厄勒布鲁,122842
韦姆兰,139863
耶夫勒堡,139862
法罗岛,123485
南特伦德拉格,139715
雷讷,116571
Ilulissat,101212
米达尔,116662
巴卡,132238
福桑,117287
朗厄兰岛,146836
克里斯蒂安松,61882
埃伊尔斯塔济,146839
教堂城,105911
温勒达尔,116339
伊萨菲厄泽,62908
于尔维克,65277
阿克拉内斯,105980
朗加瓦拉县,140065
萨拉,97867
尼雪平,122868
佩洛,97923
穆奥尼奥,97975
胡丁厄,65193
埃克尔,61794
西西缪特,101205
Arsuk,147561
特罗姆斯,139867
南瓦朗厄尔,61879
维堡,91513
哈尔姆斯塔德,65197
翁达尔斯内斯,61880
孙墨尔,139864
库赫莫,98034
罗斯基勒,61919
卡尔马,61797
博德,36493
维纳什堡,65201
松兹瓦尔,122512
海于格松,116891
耶姆特兰,139854
阿尔维斯尧尔,123737
格里姆斯塔,116918
尤坎,116556
克拉格勒,116767
里瑟尔,116558
约克莫克,61796
卡尔斯克鲁纳,123164
西阿格德尔,139869
弗莱克菲尤尔,116973
于默奥,61789
西博滕,139858
西诺尔兰,140092
斯特兰奈斯,122532
北峡湾,132217
摩城,116672
松达尔,132237
莱达尔,140070
莫舍恩,116667
韦斯特沃格于,147886
勒罗斯,116548
纳姆索斯,116656
弗卢勒,116971
亨宁斯韦尔,116869
福斯克,116998
努尔莫勒,139870
瓦斯泰纳,122385
韦克舍,122337
埃德菲尤尔,138438
莱康厄尔,117250
凯于图凯努,116797
布伦尼,117078
卡伯尔沃格,116810
巴尔迪,65271
尼布鲁,65196
斯科加尔弗斯,105992
波里,63334
埃斯比约,61911
Fanø,92010
萨翁林纳,63328
库奥皮奥,63345
默恩岛,146833
埃斯波,63338
博隆加维克,105973
Suðureyri,105880
锡尔克堡,64995
伊克罗,98180
斯卡恩,61918
科灵,91819
基蒂莱,98057
马斯塔尔,91771
瓦尔德,91539
艾勒斯克宾,92149
里伯,61916
木里（丹麦）,146812
加斯庭,91955
格雷诺,91952
措辛厄岛,146835
托尔尼奥,97822
鲁德克丙,91670
埃贝尔托夫特,92030
福堡,92014
布伦迪欧斯,105975
霍尔森斯,64994
雷克霍特,105997
德勒巴克,117044
都皮沃古尔,105959
埃拉巴基,105952
霍尔斯沃德吕尔,105917
塞济斯菲厄泽,105890
AlluitsupPaa,147558
赫马岛,147798
格里姆塞,105942
埃尔沃吕姆,117021
帕缪特,147562
锡格吕菲厄泽,105889
奥塔,116592
雷恰利兹,105896
Qasigiannguit,147564
桑德堡,91624
阿罗斯,92127
腓特烈西亚,91990
南曼兰,139861
斯泰厄,91607
斯瓦尼克,91587
纳诺塔利克,147559
Narsarsuaq,147554
Qassiarsuk,147555
Qaqortoq,147556
Aasiaat,147565
Narsaq,101210
Kangerlussuaq,101204
灵克宾,91691
特雷勒堡,122421
洛肯,91784
库鲁苏克,101211
海宁,91907
吉利勒杰,91970
龙斯泰兹,91669
霍恩巴克,91880
腓特烈松,91989
齐斯维勒莱厄,91569
布伦讷斯莱乌,92052
霍布罗,91896
科瑟,91810
普赖斯特,91701
塔斯拉克,101213
乌玛纳克,147567
灵斯泰兹,91690
Maniitsoq,147563
克利特默勒,91824
汉斯特霍尔姆,91936
Kangilinnguit,147560
Qeqertarsuaq,147566
奥基克比,92142
菲耶兰,146841
莱达尔绥里,116747
巴里斯川,117132
Hofsós,105929
侯尔马维克,105926
Húsafell,106030
维泽岛,147795
科帕沃于尔,105909
尼亚兹维克,147797
斯蒂克松鲁姆,105882
欧拉夫斯菲厄泽,105900
沃普纳菲厄泽,105862
菏威拉格地,105918
赛尔尤尔,116501
桑讷菲尤尔,116520
杜姆奥斯,117049
斯托克塞里,105883
福斯克鲁斯菲厄泽,105961
洛夫特胡斯,116720
内斯考塔杜尔,105902
Kinsarvik,117263
斯特兹瓦菲厄泽,105910
费斯卡里,98171
玛丽港,97987
桑维,91662
列克萨,98003
纳克斯考,91757
Kabelvåg,147885
康斯博,116776
古兹耶姆,91946
卡拉绍克,116802
贝勒沃格,117126
Marielyst,91773
马里博,91774
蓬卡哈尤,97907
内克瑟,91756
海门林纳,63343
尼卡宾·法尔斯特,91726
拉塞博格,139937
Stiklestad,147884
劳马,97890
于韦斯屈莱,98099
凯拉瓦,98068
埃斯基菲厄泽,105953
摩丝芙乐斯巴尔,105990
拉彭兰塔,63358
阿尔塔,136109
奥普达尔,116609
洛姆,116718
穆拉,61792
瓦尔德,116309
韦岛,147887
莫尔德,136075
阿姆斯特丹,11100
鹿特丹,11101
羊角村,16099
海牙,11103
马斯特里赫特,18845
代尔夫特,11102
南荷兰省,139573
埃因霍温,11104
沃伦丹,34299
海尔德兰,139582
乌得勒支,61522
格罗宁根,32563
莱顿,61525
赞丹,61546
上艾瑟尔,139661
斯滕韦克尔兰德,139660
利瑟,61524
哈勒姆,61541
林堡,139786
祖特尔梅尔,61519
豪达,61520
莱利斯塔德,115741
马尔肯,115793
梅代姆里克,115688
斯奇丹,18900
奥斯特豪特,115561
布雷达,61542
津德尔特,115125
蒂尔堡,115327
诺德韦克,115601
瓦尔威克,115245
法尔肯堡,65379
艾登,116022
迪温特,116067
恩斯赫德,61543
吕伐登,115746
哈泽伊伦斯,34296
斯内克,115383
阿尔克马尔,34297
Hardenberg,115902
斯希蒙尼克奥赫,115440
登博斯,115417
哈林亨,115899
布尔坦赫城,116148
DeMarne,146105
Zuidhorn,146106
代尔夫宰尔,116085
Steenbergen,136020
Appingedam,116229
罗森达尔,115467
济里克泽,115142
安娜-保罗娜,116233
菲亚嫩,115276
武尔登,115171
莫尼肯达姆,115656
恩克赫伊曾,115984
多尔恩,116044
雷斯登,115733
西马斯恩瓦尔,139587
贝德姆,116199
弗利兰岛,115266
坎彭,115802
兹沃勒,115116
奥斯楚特,115582
SintMichielsgestel,115397
霍恩,136036
布鲁塞尔,11106
布鲁日,16100
安特卫普,34293
根特,53904
滑铁卢,61617
列日,61604
鲁汶,61607
班什,61616
斯帕,79322
奥斯滕德,61608
迪南,61597
蒂安,139835
阿尔斯特,80015
那慕尔,61613
蒂伦豪特,79279
希迈,79874
梅赫伦,61605
德帕内,79855
克诺克－海斯特,79642
利尔,79588
斯塔沃洛,79316
马斯梅赫伦,61628
Redu,79407
德哈恩,79860
圣于贝尔,79374
通厄伦,79287
沙勒罗瓦,61614
蒙斯,61612
迪斯特,79848
图尔奈,79284
波佩林赫,79420
达默,79863
库万,79864
尼乌波特,79483
马尔什昂法梅讷,79548
欧本,79809
伊珀尔,61615
休伊,79667
巴斯托涅,79968
马尔梅迪,79553
罗什福尔,134419
哥本哈根,10343
赫尔辛基,11162
斯德哥尔摩,11159
雷克雅未克,16084
奥斯陆,11161
罗瓦涅米,35088
卑尔根,11183
特罗姆瑟,61848
哥德堡,11158
伊纳里,63329
朗伊尔城,17863
基律纳,61758
斯塔万格,36510
阿比斯库,17862
欧登塞,20871
马尔默,20058
罗弗敦群岛,61866
斯瓦尔巴群岛,139778
松恩峡湾,61850
奥胡斯,48816
萨利色尔卡,98212
弗洛姆,65390
霍达兰,139639
伊瓦洛,98117
凯夫拉维克,105913
松恩-菲尤拉讷,65401
凯米,63129
维克,62910
纳尔维克,36470
赫尔辛格,61908
北角,61851
图尔库,35086
霍芬,105930
万塔,97802
奥勒松,61837
赫尔辛堡,61778
阿克雷里,62907
西南区,141671
坦佩雷,35087
西格图纳,61761
格林达维克,63955
吕瑟峡湾,61854
比隆,61917
哈当厄尔峡湾,61858
希尔科内斯,116793
哈尔斯塔,116894
奥卢,63356
特隆赫姆,36507
波尔沃,98184
尼堡,91729
莱维,211339
西约塔兰省,139628
松恩,140988
米湖,65453
乌普萨拉,61760
皇后岛,33598
奥尔堡,61907
隆德,65486
艾于兰,117210
罗加兰,139716
卡尔斯塔德,61801
延雪平,61791
林雪平,61765
诺尔兰,139710
吕勒奥,61790
西斯卡夫塔山,139883
库萨莫,98025
海拉,105936
斯科讷,139593
斯沃尔韦尔,116393
奥达,116626
胡萨维克,105922
沃斯,65294
居德旺恩,116911
斯奈菲尔半岛,64019
利勒哈默尔,61839
厄勒布鲁,122842
韦姆兰,139863
耶夫勒堡,139862
法罗岛,123485
南特伦德拉格,139715
雷讷,116571
Ilulissat,101212
米达尔,116662
巴卡,132238
福桑,117287
朗厄兰岛,146836
克里斯蒂安松,61882
埃伊尔斯塔济,146839
教堂城,105911
温勒达尔,116339
